ISBN,書籍簡介
9789864541331,"  
史上第一本「實境式全圖解」德語單字書！
從居家到戶外、從飲食到烹飪、從旅遊到購物，食衣住行育樂樣樣全包！

	由精通中德文、了解德國文化的作者執筆完成！
	主題涵蓋「料理、酒、麵包、甜點、旅遊、節慶」等具代表性的單字、文化介紹！
	不必到德國，也有如已經到德國學習般的身歷其境！
	並有德籍配音員唸給你聽，掃描書上QR碼立即搞懂並學會準確唸法！

	單字與圖像照片全收錄！「型」與「義」同時對照再也不會錯！
	德國有哪些旅遊景點？德國酒的種類有哪些？德國的香腸有哪些？．．．．
	關於德語所有你想知道的講法、包含實際圖片一次整理給你！
	用來自學、教學、做報告、當作上課補充教材、當地生活應用通通都可以！

	．去德國必吃的「德國豬腳（Schweinshaxe）」、「德國咖哩腸（Currywurst）」、「黑森林蛋糕（Schwarzwälder Kirschtorte）」、「起司蛋糕（Käsekuchen）」，這些美食長什麼樣子、用德文又要怎麼唸？

	．德國知名的汽車品牌，除了賓士（Mercedes-Benz）、寶馬（BMW）、福斯汽車（Volkswagen）之外，你還知道哪些品牌，其德語發音又是什麼呢？

	．一杯咖啡的德文是「ein Pott Kaffee」或是「ein Becher Kaffee」，在巴伐利亞邦，甚至還有人用「ein Harferl Kaffee」，你知道差別在哪嗎？

	．德國香腸很有名，甚至還有一句叫Es geht um die Wurst.（字面意義：事關香腸）的慣用語，你知道是什麼意思嗎？

	．如果有德國人說你泡的咖啡是Blümchenkaffee（小花咖啡），千萬別竊喜以為他在誇你的拉花很漂亮，或是咖啡很香，實際意義比你想像的糟很多！

	˙網路上查不到、一般書籍沒提到、課堂上學不到的，只有潛心研究德國文化、經常往返德國的老師，才能告訴你！

	˙不論你是正在學德語、想了解德國文化，或是想去德國旅遊、留遊學的人，這本單字與圖解對照、主題多元、文化知識豐富的教材，正是為你量身訂做！以下是本書優點：

★全面實境式圖解，直覺理解，全國第一本最完整，分類詳細的圖解德語單字書！
	目前台灣的德語教學教材雖然都能教你應付生活中大方向用的到的德文，但單字量往往不夠大量、分類不夠詳細，而且通常沒有圖片做對照，只能單靠文字來想像。例如：關於烘焙的德文，一開始會學到「烤（蛋糕）」的單字是「backen」，若想進一步表達「過篩、攪拌、發酵、塑形」等，以目前的學習，你能精準描述嗎？或是西式料理常用來提味的「迷迭香」「羅勒」「月桂葉」，從中文字面意義，你能夠分辨得出其實際長相嗎？傳統的學習方式讓你好像學了不少，但生活中會用到的單字卻總是零零落落，這個不知道、那個不清楚。

	有了本書的圖解功能，搭配大量收錄的詳細分類單字，學習上較為豐富、精準，且不會受限於單靠字面翻譯卻無法馬上意會的障礙，同時擺脫一般坊間的單字書礙於版面或是因文化背景的不同，在難以解說的情況下把字義縮減成最簡單的字面解釋，所造成的誤解與誤用。

★根據作者待在德國的經驗研製，更勝一般憑空想像的模擬學習
	本書的單字、會話、文化介紹是由多年往返德國的作者，根據自己待在德國的經驗，精心編寫而成。絕非一般在台灣自己想像、用腦袋模擬的生活德語單字、會話書可相比擬，而是教你在當地生活中會用到的單字與會話，不但正確性有保障，而且還非常貼近德國當地的情況！

★依地點分類，讓你身歷其境的主題式學習
	本書依照地點收錄 11大章節，30個地點或場合，從廚房、地鐵站、超級市場到咖啡館等等，讓你像是來到了德國一樣，如臨現場、身歷其境學到各類主題的德語，你想知道的咖啡、美食、酒類等最具代表性的主題單字、文化介紹都有收錄。從此徹底知道要怎麼用德語說出身邊的人事物，舉目所及、親身經歷的一切都成為你的德語老師，走到哪裡德語教室就在哪裡！

★提升單字能力，可跟課本、文法互相銜接，在各場合中自在地說德語！
	本書可作為《我的第一本德語課本》《德語文法大全》等書籍的銜接教材，是學習者學會基本的德語發音、會話、文法之後，最想要趕快擁有的一本「圖解單字書」。豐富的學習內容能夠幫助你在每天的生活中，輕鬆自如地使用德文，在各場合中都能跟當地人聊，從旅遊、美食、飲食、啤酒、到足球、派對、節慶等多種主題，任何主題隨口一聊都能馬上融入！

★內含豐富的德國文化賞析、單字使用時機與差異解說、德文小知識、俗語慣用語等用法解說
	你知道嗎？在德國要是被當地人說你泡的咖啡是Blümchenkaffee（小花咖啡），那表示你泡的咖啡很淡的意思，淡到能看到杯底的小花圖案，暗指小氣的意思。你知道嗎？在德國喝酒的地方有Cocktailbar（雞尾酒酒吧）、Musikkneipe（音樂酒館）、Stammkneipe（固定聚會酒館）等類型的酒吧，其風格、性質都不一樣。透過書中穿插的德國文化、俗語慣用語用法，讓你學德語也了解「德國」、「德文」與「德國人的生活」。

★搭配德語母語人士音檔學習，QR碼形式供你隨刷隨聽
	書中的音檔由德籍配音員錄製，搭配書中的單字一起唸，可以很準確地學好單字的唸法。音檔以QR 碼方式提供，可隨書中內容掃描聆聽，快速地讓音檔與內容互相搭配。亦提供可一次下載全書 MP3的 QR 碼，不需註冊會員，或額外安裝自己不熟悉的播放 APP，省去每次聽音檔都要掃描的麻煩！（註：由於iOS系統對檔案下載的限制，iPhone用戶需升級至iOS 13以上，方可使用全書完整打包下載連結。）

適合本書的讀者群
	1. 正在學德文的人
	2. 對德國文化想了解的讀者
	3. 想去德國或德語系國家旅遊、留遊學的人
	4. 德文系以及會用到德語等相關科系的學生與老師

本書特色

	◆ 依照學習者的學習需求，量身打造「實境式全場景」圖解德語單字學習環境
	◆ 以照片或圖片帶出生活中隨處可見的人事物，要學就學真正用的到的實用單字！
	◆ 全書收錄11 大主題，不論是居家生活、飲食、購物還是教育機構，全都一次囊括，學習內容最豐富！
	◆ 詳細解說德語慣用語，讓學習者真正理解德語的含意，再也不誤用！
	◆ 德籍配音員親錄單字記憶MP3，道地德式發音，清楚易學，再也不怕開口說德文！ "
9789579138413,"  
Guten Tag!（你好！）讓我們用簡單易懂的方式，輕鬆地進入學習德語的世界吧！


▓《我的第一堂德語課  全新修訂版》完全符合A1級別！

	根據歐洲語言共同參照標準（GER），德語從針對初學者的A1級別，到針對最高語言程度的C2級別，共分成6個學習級別。本書完全符合A1級別程度，是您打好德語基礎、參加A1德語程度測試最好用的學習教材！

▓《我的第一堂德語課  全新修訂版》是一本專為華人量身訂做，全方位的德語學習書！

	根據多年教學經驗，徐麗姍老師特別為德語的初學者規劃三大部分，同時結合練習，打造上課和自學均適用的德語學習教材。本書三大部分：

	◎第一部分  第1課：字母與發音

	‧用注音輔助學習，學得輕鬆又容易！
	德語共有三十個字母，是以大家熟悉的二十六個英語字母，加上四個特殊的字母所組成。擁有豐富教學經驗的徐麗姍老師，用學習者最熟悉的注音符號輔助學習，並以表格整理出字母、字母的唸法、字母所標示的音，以及雙母音、雙子音、必須注意的字母組合，讓您學習德語發音更容易！本書從發音開始，循序漸進，待學習者完全熟悉發音和文字之後，再進入正課。

	◎第二部分  第2課：文法規則

	‧表格整理德語的文法結構，輕鬆掌握德語基礎！
	本單元以清楚易懂的表格，說明德語「名詞」、「人稱」、「代名詞」、「動詞」、「助動詞」、「介係詞」、「連接詞」、「命令句型」、「四種句型」等九種德語的文法結構，提供您學習德語前的基本概念，讓您能迅速掌握德語特性，進入正課學習後更有概念。

	◎第三部分  第3課～第11課：學習本文

	‧以日常生活中最常用的會話及單字，開口說最實用的生活德語！
	在學習發音、文法規則之後，進入正式課程。從日常生活中的食、衣、住、行、育、樂等著手，完全沒有基礎的學習者可以從活潑實用的會話以及重點學習裡的句型與文法規則說明、重點單字，由淺入深，有系統地學習並學會德語，聽、說、讀、寫的實力就在扎扎實實地學習中逐步累積。以下為各課主題內容：

	Lektion drei Hallo, Hanna!（第3課 你好，漢娜！）
	1. 自我介紹、問候他人、道別——姓名、早安、你好、晚安、請、謝謝、對不起、再見
	2. 個人資料——國籍、語言、居住地、年齡、手機號碼
	3. 人的外貌與性情

	Lektion vier Was machen Sie beruflich?（第4課 您的職業是什麼？）
	1. 進一步的個人資料——出生地、出生年次、職業、婚姻、子女、地址
	2. 文具、辦公室設備
	3. 電腦相關名稱、電腦的功用

	Lektion fünf Wir kochen zusammen.（第5課 我們一起做飯。）
	1. 食物名稱——早餐、中餐、晚餐
	2. 食譜與製作——巴伐利亞馬鈴薯沙拉
	3. 用餐過程——祝福語、讚美、味覺、喜好、飽足

	Lektion sechs Kleider machen Leute（第6課 人要衣裝）
	1. 衣物的名稱、顏色、特色＋不同場合的穿著
	2. 買衣服的過程：尋找、詢價、尺寸、試穿、付帳＋退換衣服
	3. 服飾潮流

	Lektion sieben Ein neuer Tag fängt an.（第7課 新的一天開始了。）
	1. 起床至出門工作：鬧鐘響、醒、穿衣、早餐、出門、搭公車、到辦公室
	2. 與朋友約時間跳舞和運動＋待在家裡可以做什麼？
	3. 艾瑪的行事曆

	Lektion acht Die Traumwohnung（第8課 夢寐以求的住所）
	1. 認識房屋出租廣告＋住所的位置、大小、租金
	2. 「房間名稱」與「傢俱」
	3. 「修繕問題」與「鄰居相處」

	Lektion neun Was tun Sie für Ihre Gesundheit?（第9課 您為您的健康做什麼？）
	1. 身體部位名稱＋疼痛、不適、過敏、受傷、症狀
	2. 尋找正確科別的醫師＋與診所約看病時間＋就診
	3. 診療＋藥方＋轉述醫師囑咐

	Lektion zehn Stadt und Verkehr（第10課 城市與交通）
	1. 城市中商店和機構的名稱＋功能
	2. 商店和機構的位置＋在城市問路＋路徑說明
	3. 搭乘交通工具移動＋認識交通規則

	Lektion elf Freizeitaktivitäten（第11課 休閒活動）
	1. 週末假日＋學生寒暑假＋日期＋天氣
	2. 休閒活動＋度假類型
	3. 旅遊報告

	‧每課皆由六種學習架構組成，讓您學習德語有系統、有效率！（詳細的內容請參閱內容連載）

	1. 學習重點：每個單元都有「內容」和「句型與文法規則」介紹，讓您在學習前有提綱挈領的全面了解。

	2. 本文：依照課程學習主軸，每課皆有模擬情境會話或實用句子，內容生動有趣，不像一般教科書一樣枯燥無趣，學習者會發現，原來使用德語交談一點也不難！
	例：
	G：Sie sprechen sehr gut Chinesisch.
	您德文說得很好。
	H：Ach, woher denn!
	哪裡，哪裡！

	3. 重點學習：針對當課主題與句型，重點說明主要文法。重點句型均有例句說明，幫助記憶並熟練句型。此外，更精選當課的重點生字及延伸單字，不僅可以針對重點生字特別記憶，還能累積基礎字彙量。
	例：「du」和「Sie」的區別：
	家人、朋友、青少年、兒童之間，以及大人對小孩：互相使用「du」說話。
	成人之間首次見面、不熟識的對象、對上司、對地位高的人：使用「Sie」。

	4. 夯字彙：蒐集與主題相關的新鮮字彙，或成語、諺語，或歌曲，或食譜，或表格，讓您在學習基礎德語的同時，也能學習更多元的德語。
	例：有顏色的慣用語：藍、綠？黑、白？
	blau sein（喝醉了）
	Der Seemann ist wieder blau. 這船員又喝醉了。

	5. 夯常識：精選德國相關的文化小常識，讓您在學習德語的同時，也能認識繽紛的德國文化。例如：德國最常見的姓氏和名字、德國各地的傳統服飾、社區管理規則，以及柏林如何紀念柏林圍牆倒塌二十五週年等等。
	例：和香腸有關的俗語
	德國人是愛吃香腸的民族，有著香煎香腸、肝製香腸或是煙燻香腸等各式各樣的香腸。然而，香腸不僅是美食，還和德國人常用的俗語息息相關。
	Armes Würstchen!
	字面的意思是：可憐的小香腸！
	其實指的是：一種親切的、戲謔的、表達同情的說法。

	6. 換你寫寫看：在每一課的最後，立即就有小測驗可以練習，隨時跟上學習步調。此練習題搭配課程，幫助學習者融會貫通課程內容，了解自我學習成效，日積月累下，實力已經養成！

	◎附錄

	附有作者整理的「本書所有動詞的完成時態」以及全書練習題的解答，好查詢、好複習，是學完德語正課最好的輔助學習資料！

	《我的第一堂德語課  全新修訂版》從發音、單字、句子到會話，漸進式的學習，以及豐富多元的會話主題、延伸單字，加上最有趣的夯字彙、夯常識，輕鬆易學，只要一本，一次打下德語穩固的根基！

▓本書學習5大特色，讓您輕鬆學會德語！

	特色1　教學循序漸進，打好德語基礎
	從發音、單字、句子到會話，漸進式地學習然後進入正課，正課的每一課都有「學習重點」→「本文」→「重點學習」→「夯 "
9789865785956,"  
台灣老師專門寫給臺灣學生的
德語自修課本！
本書由德國語言教學博士黃靖時老師撰寫，
只有台灣老師才真正瞭解台灣學生的學習需求和盲點。
並搭配德國籍教授審訂，
唯有如此才能完全符合德語初學者學習、進階者複習！
最紮實的基礎德語教材！
藉由簡單的字彙與句型，
練習德語聽、說、讀、寫、譯的基礎能力
由德國語言教學博士親自操刀著作。
你專屬的德語家教帶著走！


自修課本＋隨身手冊＋朗讀CD＋發音影像＝標準德語4合1快速入門！

 1,自修課本：本書由二個德國語言教學博士親自撰寫及審訂，內容完全符合德語學習者需求。從基礎字母A-Z、變母音，到實用字彙及基礎會話，聽、說、讀、寫與發音一次搞定。且每一章都提供練習題，讓讀者邊學邊演練。

 2,隨身手冊：為幫助讀者隨身學習，本書特別附贈「隨身手冊」。單字、動詞變化，會話走到哪，學到哪！

 3,朗讀CD：「自修課本」中之基礎字母A-Z、變母音及德語單字、會話均由專業德籍老師親自錄音，從標準發音開始切入德語學習，事半功倍。

 4,發音影像：本書利用手機QR CODE掃描即可透過手機畫面學習標準德語發音及嘴型。

 專屬德語家教直接帶回家，
 不用出門，在家就可輕鬆自學德語！
 無論你：自學德語、德國打工度假、德語系國家旅遊、德國運動粉絲、高中第二外語德語組、準德語系大學生，通通都適用！
 本書作者黃靖時為明斯特大學德語教學博士，並特別邀請漢堡教育學博士羅海恩審訂。
 學習德語不要隨便找路上的德國人，找對權威，才能幫你量身訂做專屬家教課程，從此不用出門就能在家自學德語。

 淺顯易懂，打下紮實的基礎，學習標準德語真的好簡單！

 本書完全符合德語檢定Zertifikat A1程度。 "
9789869682848,"  
★適用德語檢定程度 A1─B1★

	系統整理、邏輯編排、以表格呈現！
	德語動詞所有形式、時態一看就清楚！

	初學者一定要學！德語檢定必備！
	精選355個重要常用動詞變化，
	輕鬆速記各時態動詞變化不用背！

	本書內容：
	◎精選基礎德語355個重要動詞
	◎以系統化表格呈現每個動詞單字的完整變化
	◎完整收錄所有形式、時態、變化規則速記口訣。
	◎動詞單字造句示範生活化，幫助快速記憶字義和用法。
	◎德語檢定考試初級必備！
	◎初學者入門必會動詞單字。
	◎依字母順序編排，方便查詢單字

本書特色

	1第一本完整收錄基礎德語動詞變化的中文版德語學習工具書！
	2學德語不能不背德語動詞變化，一個單字就有多種變化，本書以有系統、有邏輯的表格編排，一目了然動詞的各種變化。
	3以生活場景示範動詞單字造句，加深單字記憶和運用。
	4依字母順序排列，方便查詢，對初學者也是最佳輔助工具、動詞變化小字典。 "
9789865544232,"  
中文拼音輔助
	從字母、發音、單字、會話
	1天10分鐘
	德語1秒開口說。
	最簡單、最快速德語學習法
	旅遊經商、遊學留學必備寶典


	【4大快學法：快速學會說德語】
快學1. 會說中文就能說德語:
	現學現賣、活學活用、，無論經商、旅遊、遊學、留學，都能輕鬆開口說德語。
	 
快學2. 中文拼音輔助，一指通：
	超實用情境對話，快速溝通有方法。德語不熟沒關係，你指中文、他看德語，也能通。從字母及發音入門，學習零壓力，輕鬆打好德語基礎。

快學3. 聲音+教材雙效合一，圖解精緻生動
	內容豐富活潑、簡單易學，有助你掌握實際的發音技巧，加強聽說能力，學習純正道地的德語。是你自學德語的好幫手。

快學4.MP3完整收錄標準發音，由專業錄音老師錄製
	由外籍老師親自錄音，標準唸出正確發音。
	內容為中文唸一遍，德語唸兩遍，
	第一遍為正常速度、第二遍唸稍慢，
	反覆練習，自然說出一口純正的德語。
	 
	搭聽MP3，躺著、坐著、站著、開車、坐捷運都合用，
	學好德語，時空、姿勢，輕鬆不設限！

	【本書閱讀方法】
	從字母、發音、單字、會話，1天只要10分鐘，德語1秒開口說。

	聲音+教材雙效合一，圖解精緻生動，全方位學習零障礙，效果立現。精心設計的單元，內容豐富活潑、簡單易學，有助你掌握實際的發音技巧，加強聽說能力，學習純正道地的德語。不用上補習班，有此一書，就好像請了一位免費的德語家教，是你自學德語的好幫手。請讀者注意錄音老師的唸法，跟著老師的發音，才能講出最標準的語調，反覆練習，自然說出一口純正的德語。

	在內容的編排上，本書全部以生活化的內容為主，再配合精心整理的「主題單字」，分門別類做加強補充，讓您更易於理解。另外特別整理「德國旅遊情報」，收集德國購物、觀光、飲食、風土人情的最新情報，提供讀者對德國有初步的認識，極富閱讀價值和趣味性。

本書特色

	簡易中文注音學習法 會中文就能說德語
	馬上可以說：懂中文就會說德語，阿公、阿婆也能輕鬆開口說。現學現賣，立即套用。
	馬上可以聽：中文、德文、中文拼音對照超實用，快速溝通有一套。
	一指也能通：德文不熟沒關係，你指中文、他看德文也會通。赴德觀光、生活必備隨身書，聽說手比皆可通。

好康推薦　

	台大楊笠宇：
	這是一本很有創意，且實用的德語學習書，一本就Go了。用中文就能說德語。現學現賣，立即套用。中、德、中文拼音對照，和德國人快速聊天有一套。德文不熟沒關係，你指中文、他看德文也能通。赴德觀光、生活必備隨身書，聽說手比皆可通。 "
9789869947824," Im Laufe der politischen und wirtschaftlichen Entwicklungen der letzten siebzig Jahre seit 1949 hat sich in Taiwan eine belebte Multikulturalität und beeindruckende soziale Vielfalt herausgebildet, von denen auch die taiwanische Literatur stark geprägt ist. In diesem Buch wird der Versuch unter dem Blickwinkel der Ansätze von André Lefevere und Lawrence Venuti unternommen, durch eine Analyse von drei ausgewählten deutschen Übersetzungsanthologien sowie weiterer einzelner Übersetzungen taiwanischer Erzählungen der Heimatliteratur, die zwischen 1980 und 2019 in Deutschland erschienen sind, einerseits die Rolle des Herausgebers im Übersetzungsprozess und andererseits die Übersetzungsstrategie der deutschen Übersetzer aufzudecken, wobei im Hintergrund die Fragen stehen, welche Entscheidungen aus welchen Gründen getroffen wurden und was sich für die künftige Aufgabe des „Translating Taiwan“ daraus ersehen lässt.文學翻譯並不僅止於技術層面上將原文文本在譯文語境中再呈現，事實上它還包括了「翻譯的政治」。為探察台灣文學作品在德國翻譯出版的實況，本研究首先介紹了台灣文學的發展，德國漢學研究以及台灣文學的德語翻譯現況，繼而從翻譯文化學派的理論出發，以勒費弗爾(André Lefevere)的「操縱論」以及韋努蒂(Lawrence Venuti)所提出的「歸化」及「異化」翻譯策略為基礎，分析德國編輯者在台灣文學的翻譯出版過程中，所採行的翻譯策略及其得失。 "
9789869211185,"  
作者針對第二版內容進行教學後的修訂，讓教材更好學、更易懂。
錄音也由兩位德國籍名師及一位專業中文配音員，重新錄製完成。

	最適合初學者的德語教材
	■由專業德籍名師團隊錄製MP3
	■一本現學現賣、德語速成的工具書
	■基礎發音打好底
	■情境短句好實用
	■文法解析最易懂
	■課後練習更熟悉
	一本針對國人量身打造的德語學習書，由專業德籍名師團隊聯合錄製MP3。
	本書主要是為前往德國的商務人士、旅遊者和學生等初學者準備的一本以口語為重點、語法為基礎的德語學習書。
	全書由基礎發音和實用課文組成。

	發音部分共有4大單元，詳細介紹德語的母音和子音，還有相應的語音練習，並輔助一些日常用語和單字，幫助學生熟悉並掌握德語的發音和基本語調，了解德語的讀音規則。

	實用課文共分12單元，詳實的內容都是為了前往德國的初學者而編寫最基本的德語對話，包括日常生活所需的基本用語及知識與文化。運用重要句子於課文、詞彙、語法、練習和知識文化六部分。讓初學者從語言學習當中，了解德國、喜歡德國，進而愛上德語。 "
9789864412723,"  超實用，德語入門最佳工具書！字母發音　打造德語學習基本功基本文法　理解德語句型文法文化導覽　瞭解文化學習更容易全彩圖解　圖像記憶學會實用單字常用100句　一定要會的最常用句圖解學單字，詞彙語意更到位！語言的表現是人類接觸與相互理解最重要的工具！然而某些單字明知其義，卻不知如何說明與正確表達，這樣的現象，可能因為該詞語義上的複雜、文化上的差異，或者意義太抽象，而無法解釋清楚。圖解字典的好處正是透過清楚的圖畫讓詞彙語意變得更具體，更能表達想要傳達的意思。116種情境圖解單元，背誦單字很簡單！本書共有16大主題，其下細分為116個小單元，共約3,700個常用字彙。第一個主題精選德國著名景點、美食、節慶與名人等12個小單元，利用實景照片介紹單字。此外並介紹15大類多元的日常生活主題，內容精采豐富，利用實景照片或插畫圖說，加深讀者記憶，幫助讀者輕鬆學習。圖解單字針對各主題挑選實用的字彙，利用圖畫介紹單字，並同時標註中文解釋，視圖畫大小，將單字排列於圖畫側邊或其下。延伸補充補充跟該主題單元有關的延伸單字和詞彙，學習資訊一網打盡。單字說明在第一個主題「認識德國」的單元裡，我們介紹德國特有的美食、節慶、以及人物等單元。為了讓讀者更深入了解節慶的歷史源由與名人事蹟等細節，在這些單字下面附有概略性的簡述。發現德國在16個主題結束以前，均有一個發現德國的小短文，內容主在介紹跟德國以及該主題有關的實用知識。讓讀者能放鬆心情吸收新資訊，神遊德國。單字索引書末附有單字索引，按字母分類排列，方便讀者快速查詢。常用德語100句將生活中常遇到的情境，彙整最常使用到的常用句和慣用語，讓你學完單字後，可以靈活運用在日常生活的口語當中。多媒體互動光碟 + 點讀功能，學習德語輕鬆又有趣！很多人常常會因為枯燥乏味的教材，而失去對語言學習的興趣。本書內附之互動光碟也是幫助學習的好工具，透過錄音練習、語音辨識、字典查詢等功能互動練習，突破傳統紙本教材聽說練習不足的窘境，除了書中的單字和用語都可以點選發音外，由專業教師錄製朗讀MP3，收錄的情境對話也可讓你清楚聽懂各種單字的念法，另外還有點讀功能，隨點隨讀方便學習，隨時隨地強化聽力，讓你輕鬆學、輕鬆記，學習德語超省力！ "
9789869682824,"  
專為德語檢定考試設計的教材

A1+A2 初級必備！

2300個重要單字、句型、文法、各種情境對話

	 

	本書收錄範圍適用CEFR(歐洲共同語文參考架構)

	 (Common European Framework of Reference for Languages)

德語檢定初級A1~中級B1程度

	內容依等級分類：

	最重要：A1 等級，聽說讀寫必備

	重要：A2等級，聽說讀寫必備

	其他：B1等級，聽說讀寫必備

	 

	特別標示：奧地利、瑞士的單字標準用法、習慣用法

	 

全書由德籍人士錄音，

收錄正確發音單字、場景對話，

總共458個音軌，總長3小時12分鐘。

	 

	◎本書特色

	★自學德語者的快速入門教材！

	★德語檢定考試初級A1~A2必備！

	★全書收錄2300個重要單字+常用句型+文法重點整理解析

★內容收錄範圍適用德語檢定A1~B1程度

★特別標示：德奧瑞三國不同的習慣用法

★情境式學習，快速記憶重要單字、句型、文法運用

★針對不同場景的對話練習，自然而然把德語琅琅上口

	★全文朗讀MP3，由德籍人士錄音，單字發音正確，場景對話真實感十足

	★精彩小專欄，德語圈生活大不同，全部一一道來 "
9789862284384,"  
為什麼學德語？

	歐盟國家中，以德語做為母語的人口最多。包含德國、奧地利、瑞士、盧森堡、比利時、列支敦斯登等，其中德語還可通行於許多歐洲國家，例如東歐、荷蘭等，全世界超過一億人說德語。

	所以懂德語，去歐洲旅行、工作都很方便！

旅居德國作者撰寫最生活化、最道地的情境會話大全，針對不同情境，隨時找到臨時需要用的那句話！

情境分類+全彩圖解+群組記憶
德語初學者的生活情境會話辭典

	發音技巧＋實用單字＋必備德語生活會話句
	快速入門，立即開口說德語！

	超多話題、豐富實用句，讓你說德語就像說中文一樣簡單，想到立即說出口！

一本達標
	★德語系國家旅行、出差、生活、求學  
	★輕鬆通行多數歐盟國家
	★求職必備德語會話能力

本書特色

	初學德語者必備的德語會話辭典
	全情境分類：完整收錄臨場感十足的道地德語情境句！
	聊天必備句：隨時都能找到每個情境需要用到的表達句！

隨身攜帶的實用手指書　
	超過 500 種情境分類，3500 個生活句，不論你是不敢說德語、不會說德語還是懶得說德語，在不同情境下，只要隨翻隨指，不用開口也能用德語表達自己的意思！

用中文拼音學德語會話
	所有句子都標示中文諧音，學習者可參考記憶，減輕學習負擔，輕鬆開口說德語！ "
